original_split,row_index,new_split,filename,speaker_id,region,province
train,3147,train,25_0170.wav,spk_25_0098,North,25
train,3148,train,25_0171.wav,spk_25_0098,North,25
train,3149,train,25_0172.wav,spk_25_0098,North,25
train,3150,train,25_0173.wav,spk_25_0099,North,25
train,3151,train,25_0174.wav,spk_25_0099,North,25
train,3152,train,25_0175.wav,spk_25_0100,North,25
train,3153,train,25_0176.wav,spk_25_0101,North,25
train,3154,train,25_0177.wav,spk_25_0101,North,25
train,3155,train,25_0178.wav,spk_25_0102,North,25
train,3156,train,25_0179.wav,spk_25_0103,North,25
train,3157,train,25_0180.wav,spk_25_0104,North,25
train,3158,train,25_0181.wav,spk_25_0104,North,25
train,3159,train,25_0182.wav,spk_25_0104,North,25
train,3160,train,25_0183.wav,spk_25_0105,North,25
train,3161,train,25_0184.wav,spk_25_0106,North,25
train,3162,train,25_0185.wav,spk_25_0107,North,25
train,3163,train,25_0186.wav,spk_25_0107,North,25
train,3164,train,25_0187.wav,spk_25_0108,North,25
train,3165,train,25_0188.wav,spk_25_0108,North,25
train,3166,train,25_0189.wav,spk_25_0109,North,25
train,3167,train,25_0190.wav,spk_25_0110,North,25
train,3168,train,25_0191.wav,spk_25_0110,North,25
train,3169,train,25_0192.wav,spk_25_0110,North,25
train,3170,train,25_0193.wav,spk_25_0111,North,25
train,3171,train,25_0194.wav,spk_25_0111,North,25
train,3172,train,25_0195.wav,spk_25_0112,North,25
train,3173,train,25_0196.wav,spk_25_0112,North,25
train,3174,train,25_0197.wav,spk_25_0113,North,25
train,3175,train,25_0198.wav,spk_25_0114,North,25
train,3176,train,25_0199.wav,spk_25_0114,North,25
train,3177,train,25_0200.wav,spk_25_0115,North,25
train,3178,train,25_0201.wav,spk_25_0116,North,25
train,3179,train,25_0202.wav,spk_25_0116,North,25
train,3180,train,25_0203.wav,spk_25_0117,North,25
train,3181,train,25_0204.wav,spk_25_0117,North,25
train,3182,train,25_0205.wav,spk_25_0118,North,25
train,3183,train,25_0206.wav,spk_25_0119,North,25
train,3184,train,25_0207.wav,spk_25_0120,North,25
train,3185,train,25_0208.wav,spk_25_0120,North,25
train,3186,train,25_0209.wav,spk_25_0121,North,25
train,3187,train,25_0210.wav,spk_25_0122,North,25
train,3188,train,25_0211.wav,spk_25_0122,North,25
train,3189,train,25_0212.wav,spk_25_0123,North,25
train,3190,train,25_0213.wav,spk_25_0123,North,25
train,3191,train,25_0214.wav,spk_25_0124,North,25
train,3192,train,25_0215.wav,spk_25_0124,North,25
train,3193,train,25_0216.wav,spk_25_0125,North,25
train,3194,train,25_0217.wav,spk_25_0125,North,25
train,3195,train,25_0218.wav,spk_25_0126,North,25
train,3196,train,25_0219.wav,spk_25_0126,North,25
train,3197,train,25_0220.wav,spk_25_0127,North,25
train,3198,train,25_0221.wav,spk_25_0127,North,25
train,3199,train,25_0222.wav,spk_25_0128,North,25
train,3200,train,25_0223.wav,spk_25_0129,North,25
train,3201,train,25_0224.wav,spk_25_0129,North,25
train,3202,train,25_0225.wav,spk_25_0129,North,25
train,3203,train,25_0226.wav,spk_25_0130,North,25
train,3204,train,25_0227.wav,spk_25_0130,North,25
train,3205,train,25_0228.wav,spk_25_0130,North,25
train,3206,train,25_0229.wav,spk_25_0131,North,25
train,3207,train,25_0230.wav,spk_25_0131,North,25
train,3208,train,25_0231.wav,spk_25_0132,North,25
train,3209,train,25_0232.wav,spk_25_0133,North,25
train,3210,train,25_0233.wav,spk_25_0133,North,25
train,3211,train,25_0234.wav,spk_25_0134,North,25
train,3212,train,25_0235.wav,spk_25_0135,North,25
train,3213,train,26_0001.wav,spk_26_0001,North,26
train,3214,train,26_0002.wav,spk_26_0002,North,26
train,3215,train,26_0003.wav,spk_26_0003,North,26
train,3216,train,26_0004.wav,spk_26_0004,North,26
train,3217,train,26_0005.wav,spk_26_0005,North,26
train,3218,train,26_0006.wav,spk_26_0006,North,26
train,3219,train,26_0007.wav,spk_26_0007,North,26
train,3220,train,26_0008.wav,spk_26_0008,North,26
train,3221,train,26_0009.wav,spk_26_0009,North,26
train,3222,train,26_0010.wav,spk_26_0010,North,26
train,3223,train,26_0011.wav,spk_26_0011,North,26
train,3224,train,26_0012.wav,spk_26_0012,North,26
train,3225,train,26_0013.wav,spk_26_0013,North,26
train,3226,train,26_0014.wav,spk_26_0014,North,26
train,3227,train,26_0015.wav,spk_26_0014,North,26
train,3228,train,26_0016.wav,spk_26_0014,North,26
train,3229,train,26_0017.wav,spk_26_0014,North,26
train,3230,train,26_0018.wav,spk_26_0015,North,26
train,3231,train,26_0019.wav,spk_26_0016,North,26
train,3232,train,26_0020.wav,spk_26_0016,North,26
train,3233,train,26_0021.wav,spk_26_0017,North,26
train,3234,train,26_0022.wav,spk_26_0017,North,26
train,3235,train,26_0023.wav,spk_26_0018,North,26
train,3236,train,26_0024.wav,spk_26_0019,North,26
train,3237,train,26_0025.wav,spk_26_0020,North,26
train,3238,train,26_0026.wav,spk_26_0021,North,26
train,3239,train,26_0027.wav,spk_26_0022,North,26
train,3240,train,26_0028.wav,spk_26_0023,North,26
train,3241,train,26_0029.wav,spk_26_0024,North,26
train,3242,train,26_0030.wav,spk_26_0025,North,26
train,3243,train,26_0031.wav,spk_26_0026,North,26
train,3244,train,26_0032.wav,spk_26_0027,North,26
train,3245,train,26_0033.wav,spk_26_0028,North,26
train,3246,train,26_0034.wav,spk_26_0029,North,26
train,3247,train,26_0035.wav,spk_26_0030,North,26
train,3248,train,26_0036.wav,spk_26_0031,North,26
train,3249,train,26_0037.wav,spk_26_0032,North,26
train,3250,train,26_0038.wav,spk_26_0033,North,26
train,3251,train,26_0039.wav,spk_26_0034,North,26
train,3252,train,26_0040.wav,spk_26_0035,North,26
train,3253,train,26_0041.wav,spk_26_0035,North,26
train,3254,train,26_0042.wav,spk_26_0036,North,26
train,3255,train,26_0043.wav,spk_26_0037,North,26
train,3256,train,26_0044.wav,spk_26_0038,North,26
train,3257,train,26_0045.wav,spk_26_0039,North,26
train,3258,train,26_0046.wav,spk_26_0040,North,26
train,3259,train,26_0047.wav,spk_26_0040,North,26
train,3260,train,26_0048.wav,spk_26_0041,North,26
train,3261,train,26_0049.wav,spk_26_0042,North,26
train,3262,train,26_0050.wav,spk_26_0042,North,26
train,3263,train,26_0051.wav,spk_26_0043,North,26
train,3264,train,26_0052.wav,spk_26_0044,North,26
train,3265,train,26_0053.wav,spk_26_0045,North,26
train,3266,train,26_0054.wav,spk_26_0046,North,26
train,3267,train,26_0055.wav,spk_26_0047,North,26
train,3268,train,26_0056.wav,spk_26_0048,North,26
train,3269,train,26_0057.wav,spk_26_0049,North,26
train,3270,train,26_0058.wav,spk_26_0050,North,26
train,3271,train,26_0059.wav,spk_26_0051,North,26
train,3272,train,26_0060.wav,spk_26_0052,North,26
train,3273,train,26_0061.wav,spk_26_0053,North,26
train,3274,train,26_0062.wav,spk_26_0054,North,26
train,3275,train,26_0063.wav,spk_26_0054,North,26
train,3276,train,26_0064.wav,spk_26_0054,North,26
train,3277,train,26_0065.wav,spk_26_0055,North,26
train,3278,train,26_0066.wav,spk_26_0055,North,26
train,3279,train,26_0067.wav,spk_26_0056,North,26
train,3280,train,26_0068.wav,spk_26_0057,North,26
train,3281,train,26_0069.wav,spk_26_0058,North,26
train,3282,train,26_0070.wav,spk_26_0059,North,26
train,3283,train,26_0071.wav,spk_26_0059,North,26
train,3284,train,26_0072.wav,spk_26_0060,North,26
train,3285,train,26_0073.wav,spk_26_0061,North,26
train,3286,train,26_0074.wav,spk_26_0062,North,26
train,3287,train,26_0075.wav,spk_26_0063,North,26
train,3288,train,26_0076.wav,spk_26_0064,North,26
train,3289,train,26_0077.wav,spk_26_0064,North,26
train,3290,train,26_0078.wav,spk_26_0065,North,26
train,3291,train,26_0079.wav,spk_26_0066,North,26
train,3292,train,26_0080.wav,spk_26_0067,North,26
train,3293,train,26_0081.wav,spk_26_0068,North,26
train,3294,train,26_0082.wav,spk_26_0069,North,26
train,3295,train,26_0083.wav,spk_26_0070,North,26
train,3296,train,26_0084.wav,spk_26_0071,North,26
train,3297,train,26_0085.wav,spk_26_0072,North,26
train,3298,train,26_0086.wav,spk_26_0073,North,26
train,3299,train,26_0087.wav,spk_26_0073,North,26
train,3300,train,26_0088.wav,spk_26_0074,North,26
train,3301,train,26_0089.wav,spk_26_0074,North,26
train,3302,train,26_0090.wav,spk_26_0075,North,26
train,3303,train,26_0091.wav,spk_26_0075,North,26
train,3304,train,26_0092.wav,spk_26_0076,North,26
train,3305,train,26_0093.wav,spk_26_0077,North,26
train,3306,train,26_0094.wav,spk_26_0078,North,26
train,3307,train,26_0095.wav,spk_26_0079,North,26
train,3308,train,26_0096.wav,spk_26_0080,North,26
train,3309,train,26_0097.wav,spk_26_0081,North,26
train,3310,train,26_0098.wav,spk_26_0082,North,26
train,3311,train,26_0099.wav,spk_26_0083,North,26
train,3312,train,26_0100.wav,spk_26_0084,North,26
train,3313,train,26_0101.wav,spk_26_0084,North,26
train,3314,train,26_0102.wav,spk_26_0085,North,26
train,3315,train,26_0103.wav,spk_26_0086,North,26
train,3316,train,26_0104.wav,spk_26_0087,North,26
train,3317,train,26_0105.wav,spk_26_0088,North,26
train,3318,train,26_0106.wav,spk_26_0089,North,26
train,3319,train,26_0107.wav,spk_26_0089,North,26
train,3320,train,26_0108.wav,spk_26_0090,North,26
train,3321,train,26_0109.wav,spk_26_0091,North,26
train,3322,train,26_0110.wav,spk_26_0091,North,26
train,3323,train,26_0111.wav,spk_26_0092,North,26
train,3324,train,26_0112.wav,spk_26_0092,North,26
train,3325,train,26_0113.wav,spk_26_0093,North,26
train,3326,train,26_0114.wav,spk_26_0094,North,26
train,3327,train,26_0115.wav,spk_26_0095,North,26
train,3328,train,26_0116.wav,spk_26_0096,North,26
train,3329,train,26_0117.wav,spk_26_0097,North,26
train,3330,train,26_0118.wav,spk_26_0097,North,26
train,3331,train,26_0119.wav,spk_26_0098,North,26
train,3332,train,26_0120.wav,spk_26_0099,North,26
train,3333,train,26_0121.wav,spk_26_0100,North,26
train,3334,train,26_0122.wav,spk_26_0101,North,26
train,3335,train,26_0123.wav,spk_26_0102,North,26
train,3336,train,26_0124.wav,spk_26_0103,North,26
train,3337,train,26_0125.wav,spk_26_0104,North,26
train,3338,train,26_0126.wav,spk_26_0105,North,26
train,3339,train,26_0127.wav,spk_26_0106,North,26
train,3340,train,26_0128.wav,spk_26_0107,North,26
train,3341,train,26_0129.wav,spk_26_0108,North,26
train,3342,train,26_0130.wav,spk_26_0109,North,26
train,3343,train,26_0131.wav,spk_26_0110,North,26
train,3344,train,26_0132.wav,spk_26_0110,North,26
train,3345,train,26_0133.wav,spk_26_0111,North,26
train,3346,train,26_0134.wav,spk_26_0112,North,26
train,3347,train,26_0135.wav,spk_26_0113,North,26
train,3348,train,26_0136.wav,spk_26_0113,North,26
train,3349,train,26_0137.wav,spk_26_0114,North,26
train,3350,train,26_0138.wav,spk_26_0114,North,26
train,3351,train,26_0139.wav,spk_26_0115,North,26
train,3352,train,26_0140.wav,spk_26_0116,North,26
train,3353,train,26_0141.wav,spk_26_0116,North,26
train,3354,train,26_0142.wav,spk_26_0117,North,26
train,3355,train,26_0143.wav,spk_26_0118,North,26
train,3356,train,26_0144.wav,spk_26_0119,North,26
train,3357,train,26_0145.wav,spk_26_0119,North,26
train,3358,train,26_0146.wav,spk_26_0120,North,26
train,3359,train,26_0147.wav,spk_26_0121,North,26
train,3360,train,26_0148.wav,spk_26_0122,North,26
train,3361,train,26_0149.wav,spk_26_0123,North,26
train,3362,train,26_0150.wav,spk_26_0124,North,26
train,3363,train,26_0151.wav,spk_26_0125,North,26
train,3364,train,26_0152.wav,spk_26_0126,North,26
train,3365,train,26_0153.wav,spk_26_0127,North,26
train,3366,train,26_0154.wav,spk_26_0128,North,26
train,3367,train,26_0155.wav,spk_26_0129,North,26
train,3368,train,26_0156.wav,spk_26_0130,North,26
train,3369,train,26_0157.wav,spk_26_0131,North,26
train,3370,train,26_0158.wav,spk_26_0132,North,26
train,3371,train,26_0159.wav,spk_26_0133,North,26
train,3372,train,26_0160.wav,spk_26_0133,North,26
train,3373,train,26_0161.wav,spk_26_0134,North,26
train,3374,train,26_0162.wav,spk_26_0135,North,26
train,3375,train,26_0163.wav,spk_26_0136,North,26
train,3376,train,26_0164.wav,spk_26_0137,North,26
train,3377,train,26_0165.wav,spk_26_0138,North,26
train,3378,train,26_0166.wav,spk_26_0138,North,26
train,3379,train,26_0167.wav,spk_26_0139,North,26
train,3380,train,26_0168.wav,spk_26_0140,North,26
train,3381,train,26_0169.wav,spk_26_0140,North,26
train,3382,train,26_0170.wav,spk_26_0141,North,26
train,3383,train,26_0171.wav,spk_26_0142,North,26
train,3384,train,26_0172.wav,spk_26_0143,North,26
train,3385,train,26_0173.wav,spk_26_0143,North,26
train,3386,train,26_0174.wav,spk_26_0144,North,26
train,3387,train,26_0175.wav,spk_26_0145,North,26
train,3388,train,26_0176.wav,spk_26_0146,North,26
train,3389,train,26_0177.wav,spk_26_0146,North,26
train,3390,train,26_0178.wav,spk_26_0147,North,26
train,3391,train,26_0179.wav,spk_26_0148,North,26
train,3392,train,26_0180.wav,spk_26_0148,North,26
train,3393,train,26_0181.wav,spk_26_0149,North,26
train,3394,train,26_0182.wav,spk_26_0150,North,26
train,3395,train,26_0183.wav,spk_26_0150,North,26
train,3396,train,26_0184.wav,spk_26_0151,North,26
train,3397,train,26_0185.wav,spk_26_0151,North,26
train,3398,train,26_0186.wav,spk_26_0152,North,26
train,3399,train,26_0187.wav,spk_26_0152,North,26
train,3400,train,26_0188.wav,spk_26_0152,North,26
train,3401,train,26_0189.wav,spk_26_0153,North,26
train,3402,train,26_0190.wav,spk_26_0154,North,26
train,3403,train,26_0191.wav,spk_26_0155,North,26
train,3404,train,26_0192.wav,spk_26_0156,North,26
train,3405,train,26_0193.wav,spk_26_0157,North,26
train,3406,train,26_0194.wav,spk_26_0158,North,26
train,3407,train,26_0195.wav,spk_26_0159,North,26
train,3408,train,26_0196.wav,spk_26_0160,North,26
train,3409,train,26_0197.wav,spk_26_0161,North,26
train,3410,train,26_0198.wav,spk_26_0162,North,26
train,3411,train,26_0199.wav,spk_26_0163,North,26
train,3412,train,26_0200.wav,spk_26_0163,North,26
train,3413,train,26_0201.wav,spk_26_0164,North,26
train,3414,train,26_0202.wav,spk_26_0165,North,26
train,3415,train,26_0203.wav,spk_26_0166,North,26
train,3416,train,26_0204.wav,spk_26_0167,North,26
train,3417,train,26_0205.wav,spk_26_0168,North,26
train,3418,train,26_0206.wav,spk_26_0169,North,26
train,3419,train,26_0207.wav,spk_26_0169,North,26
train,3420,train,26_0208.wav,spk_26_0170,North,26
train,3421,train,26_0209.wav,spk_26_0171,North,26
train,3422,train,26_0210.wav,spk_26_0172,North,26
train,3423,train,26_0211.wav,spk_26_0173,North,26
train,3424,train,26_0212.wav,spk_26_0174,North,26
train,3425,train,26_0213.wav,spk_26_0175,North,26
train,3426,train,26_0214.wav,spk_26_0176,North,26
train,3427,train,26_0215.wav,spk_26_0177,North,26
train,3428,train,26_0216.wav,spk_26_0178,North,26
train,3429,train,26_0217.wav,spk_26_0179,North,26
train,3430,train,26_0218.wav,spk_26_0180,North,26
train,3431,train,26_0219.wav,spk_26_0181,North,26
train,3432,train,26_0220.wav,spk_26_0181,North,26
train,3433,train,26_0221.wav,spk_26_0182,North,26
train,3434,train,26_0222.wav,spk_26_0183,North,26
train,3435,train,26_0223.wav,spk_26_0184,North,26
train,3436,train,26_0224.wav,spk_26_0185,North,26
train,3437,train,26_0225.wav,spk_26_0186,North,26
train,3438,train,26_0226.wav,spk_26_0187,North,26
train,3439,train,26_0227.wav,spk_26_0188,North,26
train,3440,train,26_0228.wav,spk_26_0188,North,26
train,3441,train,26_0229.wav,spk_26_0189,North,26
train,3442,train,26_0230.wav,spk_26_0189,North,26
train,3443,train,26_0231.wav,spk_26_0190,North,26
train,3444,train,26_0232.wav,spk_26_0191,North,26
train,3445,train,26_0233.wav,spk_26_0192,North,26
train,3446,train,26_0234.wav,spk_26_0193,North,26
train,3447,train,26_0235.wav,spk_26_0193,North,26
train,3448,train,26_0236.wav,spk_26_0194,North,26
train,3449,train,26_0237.wav,spk_26_0195,North,26
train,3450,train,26_0238.wav,spk_26_0196,North,26
train,3451,train,26_0239.wav,spk_26_0197,North,26
train,3452,train,26_0240.wav,spk_26_0198,North,26
train,3453,train,26_0241.wav,spk_26_0198,North,26
train,3454,train,27_0001.wav,spk_27_0001,North,27
train,3455,train,27_0002.wav,spk_27_0001,North,27
train,3456,train,27_0003.wav,spk_27_0001,North,27
train,3457,train,27_0004.wav,spk_27_0001,North,27
train,3458,train,27_0005.wav,spk_27_0002,North,27
train,3459,train,27_0006.wav,spk_27_0002,North,27
train,3460,train,27_0007.wav,spk_27_0003,North,27
train,3461,train,27_0008.wav,spk_27_0004,North,27
train,3462,train,27_0009.wav,spk_27_0005,North,27
train,3463,train,27_0010.wav,spk_27_0006,North,27
train,3464,train,27_0011.wav,spk_27_0006,North,27
train,3465,train,27_0012.wav,spk_27_0006,North,27
train,3466,train,27_0013.wav,spk_27_0007,North,27
train,3467,train,27_0014.wav,spk_27_0007,North,27
train,3468,train,27_0015.wav,spk_27_0008,North,27
train,3469,train,27_0016.wav,spk_27_0009,North,27
train,3470,train,27_0017.wav,spk_27_0009,North,27
train,3471,train,27_0018.wav,spk_27_0010,North,27
train,3472,train,27_0019.wav,spk_27_0011,North,27
train,3473,train,27_0020.wav,spk_27_0012,North,27
train,3474,train,27_0021.wav,spk_27_0012,North,27
train,3475,train,27_0022.wav,spk_27_0013,North,27
train,3476,train,27_0023.wav,spk_27_0014,North,27
train,3477,train,27_0024.wav,spk_27_0014,North,27
train,3478,train,27_0025.wav,spk_27_0015,North,27
train,3479,train,27_0026.wav,spk_27_0016,North,27
train,3480,train,27_0027.wav,spk_27_0017,North,27
train,3481,train,27_0028.wav,spk_27_0018,North,27
train,3482,train,27_0029.wav,spk_27_0018,North,27
train,3483,train,27_0030.wav,spk_27_0019,North,27
train,3484,train,27_0031.wav,spk_27_0019,North,27
train,3485,train,27_0032.wav,spk_27_0020,North,27
train,3486,train,27_0033.wav,spk_27_0021,North,27
train,3487,train,27_0034.wav,spk_27_0022,North,27
train,3488,train,27_0035.wav,spk_27_0022,North,27
train,3489,train,27_0036.wav,spk_27_0023,North,27
train,3490,train,27_0037.wav,spk_27_0024,North,27
train,3491,train,27_0038.wav,spk_27_0024,North,27
train,3492,train,27_0039.wav,spk_27_0025,North,27
train,3493,train,27_0040.wav,spk_27_0026,North,27
train,3494,train,27_0041.wav,spk_27_0027,North,27
train,3495,train,27_0042.wav,spk_27_0028,North,27
train,3496,train,27_0043.wav,spk_27_0028,North,27
train,3497,train,27_0044.wav,spk_27_0028,North,27
train,3498,train,27_0045.wav,spk_27_0029,North,27
train,3499,train,27_0046.wav,spk_27_0029,North,27
train,3500,train,27_0047.wav,spk_27_0030,North,27
train,3501,train,27_0048.wav,spk_27_0031,North,27
train,3502,train,27_0049.wav,spk_27_0032,North,27
train,3503,train,27_0050.wav,spk_27_0033,North,27
train,3504,train,27_0051.wav,spk_27_0033,North,27
train,3505,train,27_0052.wav,spk_27_0034,North,27
train,3506,train,27_0053.wav,spk_27_0035,North,27
train,3507,train,27_0054.wav,spk_27_0035,North,27
train,3508,train,27_0055.wav,spk_27_0036,North,27
train,3509,train,27_0056.wav,spk_27_0037,North,27
train,3510,train,27_0057.wav,spk_27_0038,North,27
train,3511,train,27_0058.wav,spk_27_0038,North,27
train,3512,train,27_0059.wav,spk_27_0039,North,27
train,3513,train,27_0060.wav,spk_27_0040,North,27
train,3514,train,27_0061.wav,spk_27_0041,North,27
train,3515,train,27_0062.wav,spk_27_0041,North,27
train,3516,train,27_0063.wav,spk_27_0042,North,27
train,3517,train,27_0064.wav,spk_27_0042,North,27
train,3518,train,27_0065.wav,spk_27_0043,North,27
train,3519,train,27_0066.wav,spk_27_0043,North,27
train,3520,train,27_0067.wav,spk_27_0044,North,27
train,3521,train,27_0068.wav,spk_27_0045,North,27
train,3522,train,27_0069.wav,spk_27_0046,North,27
train,3523,train,27_0070.wav,spk_27_0046,North,27
train,3524,train,27_0071.wav,spk_27_0047,North,27
train,3525,train,27_0072.wav,spk_27_0048,North,27
train,3526,train,27_0073.wav,spk_27_0049,North,27
train,3527,train,27_0074.wav,spk_27_0050,North,27
train,3528,train,27_0075.wav,spk_27_0051,North,27
train,3529,train,27_0076.wav,spk_27_0052,North,27
train,3530,train,27_0077.wav,spk_27_0052,North,27
train,3531,train,27_0078.wav,spk_27_0053,North,27
train,3532,train,27_0079.wav,spk_27_0053,North,27
train,3533,train,27_0080.wav,spk_27_0054,North,27
train,3534,train,27_0081.wav,spk_27_0054,North,27
train,3535,train,27_0082.wav,spk_27_0055,North,27
train,3536,train,27_0083.wav,spk_27_0055,North,27
train,3537,train,27_0084.wav,spk_27_0056,North,27
train,3538,train,27_0085.wav,spk_27_0057,North,27
train,3539,train,27_0086.wav,spk_27_0058,North,27
train,3540,train,27_0087.wav,spk_27_0059,North,27
train,3541,train,27_0088.wav,spk_27_0060,North,27
train,3542,train,27_0089.wav,spk_27_0061,North,27
train,3543,train,27_0090.wav,spk_27_0062,North,27
train,3544,train,27_0091.wav,spk_27_0063,North,27
train,3545,train,27_0092.wav,spk_27_0064,North,27
train,3546,train,27_0093.wav,spk_27_0065,North,27
train,3547,train,27_0094.wav,spk_27_0065,North,27
train,3548,train,27_0095.wav,spk_27_0066,North,27
train,3549,train,27_0096.wav,spk_27_0067,North,27
train,3550,train,27_0097.wav,spk_27_0068,North,27
train,3551,train,27_0098.wav,spk_27_0069,North,27
train,3552,train,27_0099.wav,spk_27_0070,North,27
train,3553,train,27_0100.wav,spk_27_0071,North,27
train,3554,train,27_0101.wav,spk_27_0071,North,27
train,3555,train,27_0102.wav,spk_27_0072,North,27
train,3556,train,27_0103.wav,spk_27_0072,North,27
train,3557,train,27_0104.wav,spk_27_0073,North,27
train,3558,train,27_0105.wav,spk_27_0074,North,27
train,3559,train,27_0106.wav,spk_27_0075,North,27
train,3560,train,27_0107.wav,spk_27_0076,North,27
train,3561,train,27_0108.wav,spk_27_0077,North,27
train,3562,train,27_0109.wav,spk_27_0078,North,27
train,3563,train,27_0110.wav,spk_27_0079,North,27
train,3564,train,27_0111.wav,spk_27_0080,North,27
train,3565,train,27_0112.wav,spk_27_0081,North,27
train,3566,train,27_0113.wav,spk_27_0082,North,27
train,3567,train,27_0114.wav,spk_27_0083,North,27
train,3568,train,27_0115.wav,spk_27_0084,North,27
train,3569,train,27_0116.wav,spk_27_0085,North,27
train,3570,train,27_0117.wav,spk_27_0086,North,27
train,3571,train,27_0118.wav,spk_27_0087,North,27
train,3572,train,27_0119.wav,spk_27_0088,North,27
train,3573,train,27_0120.wav,spk_27_0088,North,27
train,3574,train,27_0121.wav,spk_27_0088,North,27
train,3575,train,27_0122.wav,spk_27_0089,North,27
train,3576,train,27_0123.wav,spk_27_0089,North,27
train,3577,train,27_0124.wav,spk_27_0090,North,27
train,3578,train,27_0125.wav,spk_27_0090,North,27
train,3579,train,27_0126.wav,spk_27_0091,North,27
train,3580,train,27_0127.wav,spk_27_0091,North,27
train,3581,train,27_0128.wav,spk_27_0092,North,27
train,3582,train,27_0129.wav,spk_27_0092,North,27
train,3583,train,27_0130.wav,spk_27_0092,North,27
train,3584,train,27_0131.wav,spk_27_0093,North,27
train,3585,train,27_0132.wav,spk_27_0094,North,27
train,3586,train,27_0133.wav,spk_27_0095,North,27
train,3587,train,27_0134.wav,spk_27_0095,North,27
train,3588,train,27_0135.wav,spk_27_0096,North,27
train,3589,train,27_0136.wav,spk_27_0096,North,27
train,3590,train,27_0137.wav,spk_27_0097,North,27
train,3591,train,27_0138.wav,spk_27_0098,North,27
train,3592,train,27_0139.wav,spk_27_0099,North,27
train,3593,train,27_0140.wav,spk_27_0100,North,27
train,3594,train,27_0141.wav,spk_27_0101,North,27
train,3595,train,27_0142.wav,spk_27_0102,North,27
train,3596,train,27_0143.wav,spk_27_0102,North,27
train,3597,train,27_0144.wav,spk_27_0103,North,27
train,3598,train,27_0145.wav,spk_27_0104,North,27
train,3599,train,27_0146.wav,spk_27_0104,North,27
train,3600,train,27_0147.wav,spk_27_0105,North,27
train,3601,train,27_0148.wav,spk_27_0105,North,27
train,3602,train,27_0149.wav,spk_27_0106,North,27
train,3603,train,27_0150.wav,spk_27_0107,North,27
train,3604,train,27_0151.wav,spk_27_0108,North,27
train,3605,train,27_0152.wav,spk_27_0108,North,27
train,3606,train,27_0153.wav,spk_27_0109,North,27
train,3607,train,27_0154.wav,spk_27_0110,North,27
train,3608,train,27_0155.wav,spk_27_0111,North,27
train,3609,train,27_0156.wav,spk_27_0111,North,27
train,3610,train,27_0157.wav,spk_27_0112,North,27
train,3611,train,27_0158.wav,spk_27_0112,North,27
train,3612,train,27_0159.wav,spk_27_0113,North,27
train,3613,train,27_0160.wav,spk_27_0114,North,27
train,3614,train,27_0161.wav,spk_27_0115,North,27
train,3615,train,27_0162.wav,spk_27_0115,North,27
train,3616,train,27_0163.wav,spk_27_0116,North,27
train,3617,train,27_0164.wav,spk_27_0117,North,27
train,3618,train,27_0165.wav,spk_27_0118,North,27
train,3619,train,27_0166.wav,spk_27_0118,North,27
train,3620,train,27_0167.wav,spk_27_0118,North,27
train,3621,train,27_0168.wav,spk_27_0119,North,27
train,3622,train,27_0169.wav,spk_27_0119,North,27
train,3623,train,27_0170.wav,spk_27_0120,North,27
train,3624,train,27_0171.wav,spk_27_0120,North,27
train,3625,train,27_0172.wav,spk_27_0121,North,27
train,3626,train,27_0173.wav,spk_27_0121,North,27
train,3627,train,27_0174.wav,spk_27_0122,North,27
train,3628,train,27_0175.wav,spk_27_0122,North,27
train,3629,train,27_0176.wav,spk_27_0123,North,27
train,3630,train,27_0177.wav,spk_27_0123,North,27
train,3631,train,27_0178.wav,spk_27_0124,North,27
train,3632,train,27_0179.wav,spk_27_0124,North,27
train,3633,train,27_0180.wav,spk_27_0124,North,27
train,3634,train,27_0181.wav,spk_27_0124,North,27
train,3635,train,27_0182.wav,spk_27_0124,North,27
train,3636,train,27_0183.wav,spk_27_0124,North,27
train,3637,train,27_0184.wav,spk_27_0125,North,27
train,3638,train,27_0185.wav,spk_27_0126,North,27
train,3639,train,27_0186.wav,spk_27_0127,North,27
train,3640,train,27_0189.wav,spk_27_0129,North,27
train,3641,train,27_0190.wav,spk_27_0129,North,27
train,3642,train,27_0191.wav,spk_27_0130,North,27
train,3643,train,27_0192.wav,spk_27_0131,North,27
train,3644,train,27_0193.wav,spk_27_0132,North,27
train,3645,train,27_0194.wav,spk_27_0133,North,27
train,3646,train,27_0195.wav,spk_27_0134,North,27
train,3647,train,27_0196.wav,spk_27_0134,North,27
train,3648,train,27_0197.wav,spk_27_0134,North,27
train,3649,train,27_0198.wav,spk_27_0135,North,27
train,3650,train,27_0199.wav,spk_27_0135,North,27
train,3651,train,27_0200.wav,spk_27_0136,North,27
train,3652,train,27_0201.wav,spk_27_0136,North,27
train,3653,train,27_0202.wav,spk_27_0137,North,27
train,3654,train,27_0203.wav,spk_27_0137,North,27
train,3655,train,27_0204.wav,spk_27_0138,North,27
train,3656,train,27_0205.wav,spk_27_0139,North,27
train,3657,train,27_0206.wav,spk_27_0139,North,27
train,3658,train,27_0207.wav,spk_27_0139,North,27
train,3659,train,27_0208.wav,spk_27_0140,North,27
train,3660,train,27_0209.wav,spk_27_0140,North,27
train,3661,train,27_0210.wav,spk_27_0141,North,27
train,3662,train,27_0211.wav,spk_27_0141,North,27
train,3663,train,27_0212.wav,spk_27_0142,North,27
